"CÃ³digo Completo";"Familia";"Referencia";"VersiÃ³n";"Color";"Nombre SAP";"Nombre Final ES";"Nombre Final EN";"Mueble";"DesignaciÃ³n";"LÃ­nea Comercial";"Medida Comercial";"Ancho (cm)";"Fondo (cm)";"Alto (cm)";"Peso (kg)";"Canto Puertas";"RH";"Armado";"Marca Propia"
"VBAN12-0012-000-0467";"VBAN12";"0012";"000";"0467";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO CINZA/COBALTO";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0012-000-0493";"VBAN12";"0012";"000";"0493";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO AUSTRAL";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0012-000-1345";"VBAN12";"0012";"000";"1345";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO VOLCANICO AMAZONAS";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0012-FMT-0439";"VBAN12";"0012";"FMT";"0439";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO MITTE/TAMBO-FERMETAL";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM FERMETAL";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND FERMETAL";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"FERMETAL"
"VBAN12-0012-FMT-0447";"VBAN12";"0012";"FMT";"0447";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO CARBONO/BAUDO-FERMETAL";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM FERMETAL";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND FERMETAL";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"FERMETAL"
"VBAN12-0012-MRH-0447";"VBAN12";"0012";"MRH";"0447";"RH MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO CARBONO/BAUDO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0012-PRO-0437";"VBAN12";"0012";"PRO";"0437";"MUEBLE MACAO CLASS LVM 63X48 CANTO 2MM CIERRE LENTO SODER/MALI-PROMART";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM PROMART";"MACAO CLASS WALL MOUNTED VANITY 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND PROMART";"MACAO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"17";"CANTO 2 MM";"NA";"NO";"PROMART"
"VBAN12-0014-000-0437";"VBAN12";"0014";"000";"0437";"MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI";"MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0014-000-0439";"VBAN12";"0014";"000";"0439";"MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO MITTE/TAMBO";"MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0014-000-0442";"VBAN12";"0014";"000";"0442";"MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO GRACIA/SIKUANI";"MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0014-000-0447";"VBAN12";"0014";"000";"0447";"MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO/BAUDO";"MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0014-127-0437";"VBAN12";"0014";"127";"0437";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO ESPECIAL OBRA SODER/MALI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0100";"VBAN12";"0014";"MRH";"0100";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO BLANCO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0437";"VBAN12";"0014";"MRH";"0437";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0439";"VBAN12";"0014";"MRH";"0439";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO MITTE/TAMBO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0442";"VBAN12";"0014";"MRH";"0442";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO GRACIA/SIKUANI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0447";"VBAN12";"0014";"MRH";"0447";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO/BAUDO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-MRH-0484";"VBAN12";"0014";"MRH";"0484";"RH MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO SAGANO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0014-PTT-0437";"VBAN12";"0014";"PTT";"0437";"MUEBLE MISUS LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI PROTOTIPO";"MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 94X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MISUS CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"31";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0437";"VBAN12";"0015";"000";"0437";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO SODER/ MALI";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0439";"VBAN12";"0015";"000";"0439";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO MITTE/ TAMBO";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0442";"VBAN12";"0015";"000";"0442";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO GRACIA/ SIKUANI";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0447";"VBAN12";"0015";"000";"0447";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO CARBONO/ BAUDO";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0458";"VBAN12";"0015";"000";"0458";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO TRIBECA";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0467";"VBAN12";"0015";"000";"0467";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO CINZA";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-000-0493";"VBAN12";"0015";"000";"0493";"MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO AUSTRAL";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0015-MRH-0100";"VBAN12";"0015";"MRH";"0100";"RH MUEBLE GRECO LVM 94X48 CANTO 1.5MM CIERRE OCULTO BLANCO";"RH MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 94X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"MR GRECO CLASS WALL MOUNTED VANITY 37INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"29,5";"CANTO 1.5 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0100";"VBAN12";"0017";"000";"0100";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO BLANCO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0367";"VBAN12";"0017";"000";"0367";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO GLACIAL";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0412";"VBAN12";"0017";"000";"0412";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO VIENES";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0425";"VBAN12";"0017";"000";"0425";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO CENIZA";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0437";"VBAN12";"0017";"000";"0437";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO SODER/MALI";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0439";"VBAN12";"0017";"000";"0439";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO MITTE/TAMBO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0442";"VBAN12";"0017";"000";"0442";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO GRACIA/SIKUANI";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0465";"VBAN12";"0017";"000";"0465";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO MACULA";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-0484";"VBAN12";"0017";"000";"0484";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO SAGANO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0017-000-1333";"VBAN12";"0017";"000";"1333";"RH MUEBLE MACAO CLASS LVM 94X48 CANTO 2MM CIERRE LENTO FLORMORADO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 94X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 37INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"94X48";"93,4";"47,6";"48";"22";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0020-000-0100";"VBAN12";"0020";"000";"0100";"RH MUEBLE MACAO CLASS LVM 124X48 CANTO 2MM CIERRE LENTO BLANCO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 124X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 49INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"31,5";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0020-000-0442";"VBAN12";"0020";"000";"0442";"RH MUEBLE MACAO CLASS LVM 124X48 CANTO 2MM CIERRE LENTO GRACIA/SIKUANI";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 124X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 49INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"31,5";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0020-000-0445";"VBAN12";"0020";"000";"0445";"RH MUEBLE MACAO CLASS LVM 124X48 CANTO 2MM CIERRE LENTO TAROA";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 124X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 49INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"31,5";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0020-000-0465";"VBAN12";"0020";"000";"0465";"RH MUEBLE MACAO CLASS LVM 124X48 CANTO 2MM CIERRE LENTO MACULA";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 124X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 49INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"31,5";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0020-000-0484";"VBAN12";"0020";"000";"0484";"RH MUEBLE MACAO CLASS LVM 124X48 CANTO 2MM CIERRE LENTO SAGANO";"RH MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 124X48 RFE CIERRE LENTO CANTO 2 MM";"MR MACAO CLASS WALL MOUNTED VANITY 49INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"31,5";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0021-000-0412";"VBAN12";"0021";"000";"0412";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO VIENES";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0437";"VBAN12";"0021";"000";"0437";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO SODER/ MALI";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0439";"VBAN12";"0021";"000";"0439";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO MITTE/ TAMBO";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0442";"VBAN12";"0021";"000";"0442";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO GRACIA/ SIKUANI";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0447";"VBAN12";"0021";"000";"0447";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO CARBONO/BAUDO";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0458";"VBAN12";"0021";"000";"0458";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO TRIBECA";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0021-000-0493";"VBAN12";"0021";"000";"0493";"MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO AUSTRAL";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"NA";"NO";"NA"
"VBAN12-0022-000-0437";"VBAN12";"0022";"000";"0437";"MUEBLE GRECO LVM 79X48 CANTO 1.5MM CIERRE OCULTO SODER/ MALI";"MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 79X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"GRECO CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,6";"CANTO 1.5 MM";"NA";"NO";"NA"
